,LLAVEMOD,SEXO,SEXO_HM,EDAD_V,NIV,NIVED_T,REGION,REGION_T,TLOC,p481,p482,p483,p484,p485,p486,p481_t,p482_t,p483_t,p484_t,p485_t,p486_t,t48_calif
12618,1243905101,1,H,42,3,Básica,1,Noroeste,1,1,1,2,1,3,3,De acuerdo,De acuerdo,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,6.25
12619,1244012101,1,H,40,2,Básica,6,Sur,2,3,3,1,3,3,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.5
12620,1244104102,2,M,80,8,Licenciatura,3,Bajío,1,1,3,1,1,1,2,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,8.75
12621,1244202102,2,M,45,7,Preparatoria,2,Noreste,1,3,1,2,1,2,3,En desacuerdo,De acuerdo,Ninguna,De acuerdo,Ninguna,En desacuerdo,7.5
12622,1244303101,2,M,66,5,Básica,3,Bajío,2,2,2,1,3,3,2,Ninguna,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,7.083333333333333
12623,1244403104,1,H,21,8,Licenciatura,2,Noreste,1,3,3,2,2,2,2,En desacuerdo,En desacuerdo,Ninguna,Ninguna,Ninguna,Ninguna,8.333333333333334
12624,1244502102,2,M,39,3,Básica,2,Noreste,1,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12625,1244611101,1,H,84,0,Sin estudios,6,Sur,4,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
12626,1244704101,1,H,60,4,Básica,1,Noroeste,1,2,1,1,2,2,1,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,De acuerdo,7.916666666666666
12627,1244805102,2,M,41,3,Básica,3,Bajío,2,2,3,2,3,3,3,Ninguna,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
12629,1245001102,2,M,56,5,Básica,2,Noreste,2,1,1,3,1,2,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Ninguna,De acuerdo,7.083333333333333
12630,1245103103,1,H,46,8,Licenciatura,3,Bajío,1,3,3,1,3,3,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.5
12631,1245203101,1,H,44,10,Posgrado,1,Noroeste,1,3,3,1,2,1,1,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,9.583333333333334
12632,1245302101,1,H,57,5,Básica,3,Bajío,1,2,1,1,1,2,2,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,7.916666666666666
12633,1245401103,2,M,84,0,Sin estudios,6,Sur,1,2,3,2,2,3,2,Ninguna,En desacuerdo,Ninguna,Ninguna,En desacuerdo,Ninguna,7.5
12634,1245501101,2,M,63,2,Básica,5,Sur/Oriente,3,1,1,3,1,3,3,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,5.833333333333333
12635,1245601102,2,M,52,5,Básica,4,CDMX,1,2,3,1,3,3,2,Ninguna,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,7.5
12636,1245715101,1,H,34,8,Licenciatura,2,Noreste,2,1,3,1,1,1,1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
12637,1245803104,1,H,20,3,Básica,2,Noreste,1,1,2,2,2,1,2,De acuerdo,Ninguna,Ninguna,Ninguna,De acuerdo,Ninguna,7.5
12638,1245902102,2,M,62,5,Básica,3,Bajío,1,1,2,1,2,1,1,De acuerdo,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.333333333333334
12639,1246005101,1,H,42,6,Preparatoria,2,Noreste,1,3,3,1,3,3,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.5
12640,1246115101,1,H,70,2,Básica,5,Sur/Oriente,4,1,3,2,2,1,2,De acuerdo,En desacuerdo,Ninguna,Ninguna,De acuerdo,Ninguna,7.916666666666666
12641,1246202101,1,H,72,8,Licenciatura,4,CDMX,1,2,3,1,1,1,1,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
12642,1246302102,1,H,29,8,Licenciatura,6,Sur,1,3,2,2,3,3,3,En desacuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
12643,1246404101,1,H,64,8,Licenciatura,2,Noreste,1,3,1,1,3,3,3,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
12644,1246502101,1,H,66,8,Licenciatura,6,Sur,3,1,1,2,1,1,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
12645,1246603101,1,H,66,7,Preparatoria,4,CDMX,1,3,1,3,3,1,1,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,7.5
12646,1246704103,1,H,28,3,Básica,3,Bajío,1,1,2,3,1,1,1,De acuerdo,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
12647,1246804101,2,M,44,2,Básica,1,Noroeste,1,1,1,2,2,2,2,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,6.666666666666666
12648,1246905101,1,H,72,2,Básica,2,Noreste,3,3,1,3,1,1,1,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12649,1247009101,2,M,40,6,Preparatoria,5,Sur/Oriente,4,1,2,1,1,1,3,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,7.916666666666666
12650,1247103102,2,M,34,3,Básica,2,Noreste,1,3,3,3,3,2,1,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,De acuerdo,7.916666666666666
12651,1247202102,2,M,35,8,Licenciatura,2,Noreste,1,3,1,3,1,1,1,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12652,1247305101,1,H,34,10,Posgrado,1,Noroeste,1,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12653,1247404101,2,M,46,3,Básica,5,Sur/Oriente,3,1,1,2,1,2,2,De acuerdo,De acuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,7.083333333333333
12654,1247502103,2,M,63,2,Básica,1,Noroeste,1,1,3,1,2,3,1,De acuerdo,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,De acuerdo,7.916666666666666
12655,1247602101,2,M,45,7,Preparatoria,3,Bajío,1,3,1,3,1,1,2,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Ninguna,7.916666666666666
12656,1247703103,1,H,18,6,Preparatoria,5,Sur/Oriente,3,3,3,3,3,3,3,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
12657,1247703202,2,M,24,3,Básica,5,Sur/Oriente,3,2,3,1,1,1,1,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
12658,1247804101,1,H,56,3,Básica,5,Sur/Oriente,3,3,2,2,2,3,3,En desacuerdo,Ninguna,Ninguna,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
12659,1247904105,1,H,19,8,Licenciatura,2,Noreste,1,1,2,2,1,2,1,De acuerdo,Ninguna,Ninguna,De acuerdo,Ninguna,De acuerdo,7.916666666666666
12660,1248002103,2,M,48,2,Básica,3,Bajío,1,2,2,1,3,2,2,Ninguna,Ninguna,De acuerdo,En desacuerdo,Ninguna,Ninguna,7.5
12661,1248105101,1,H,53,3,Básica,6,Sur,1,2,1,2,3,3,3,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
12662,1248209101,1,H,57,3,Básica,3,Bajío,3,1,1,3,3,2,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,5.416666666666666
12663,1248301101,1,H,49,6,Preparatoria,4,CDMX,1,3,1,3,1,1,1,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12664,1248402101,2,M,56,3,Básica,2,Noreste,1,3,3,3,2,3,2,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,Ninguna,7.5
12665,1248503101,1,H,35,6,Preparatoria,6,Sur,1,1,1,1,1,2,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,7.083333333333333
12666,1248602101,2,M,80,2,Básica,1,Noroeste,4,2,1,3,1,1,1,Ninguna,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
12667,1248704101,1,H,59,7,Preparatoria,2,Noreste,1,1,3,1,1,3,3,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,7.5
12668,1248803102,1,H,21,8,Licenciatura,1,Noroeste,1,3,3,1,1,1,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,10.0
12669,1248911102,1,H,25,6,Preparatoria,5,Sur/Oriente,4,1,1,3,3,3,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.0
12670,1249020101,2,M,48,3,Básica,3,Bajío,2,2,3,1,3,1,1,Ninguna,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,8.75
12671,1249104103,1,H,22,3,Básica,3,Bajío,2,1,1,1,2,1,3,De acuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,En desacuerdo,7.083333333333333
12673,1249313102,2,M,39,3,Básica,6,Sur,3,3,2,1,3,3,3,En desacuerdo,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.083333333333333
12674,1249404101,2,M,66,6,Preparatoria,1,Noroeste,1,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
12675,1249504102,1,H,24,8,Licenciatura,5,Sur/Oriente,1,3,1,1,1,1,2,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,8.75
12676,1249602102,1,H,49,3,Básica,6,Sur,1,1,3,2,1,2,2,De acuerdo,En desacuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,7.916666666666666
12677,1249703101,1,H,44,9,Posgrado,1,Noroeste,1,2,1,1,1,1,1,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
12678,1249808101,1,H,59,3,Básica,1,Noroeste,4,1,2,2,2,2,2,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.083333333333333
12679,1249904102,2,M,30,6,Preparatoria,2,Noreste,1,2,1,1,2,3,3,Ninguna,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,6.666666666666666
12680,1250020101,1,H,73,0,Sin estudios,5,Sur/Oriente,3,3,1,3,1,1,1,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12681,1250103101,1,H,42,8,Licenciatura,2,Noreste,1,3,3,3,1,1,1,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
12682,1250217102,1,H,39,8,Licenciatura,6,Sur,2,3,3,1,1,1,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,10.0
12683,1250313102,1,H,22,3,Básica,5,Sur/Oriente,3,1,1,1,1,3,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,6.666666666666666
12684,1250405101,1,H,54,7,Preparatoria,3,Bajío,1,3,2,1,2,2,2,En desacuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,Ninguna,8.333333333333334
12685,1250505102,2,M,54,3,Básica,1,Noroeste,1,3,1,1,2,1,2,En desacuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,Ninguna,8.333333333333334
12686,1250616102,2,M,36,3,Básica,1,Noroeste,4,3,2,2,2,3,2,En desacuerdo,Ninguna,Ninguna,Ninguna,En desacuerdo,Ninguna,7.5
12687,1250714102,2,M,56,2,Básica,1,Noroeste,3,2,1,3,2,2,2,Ninguna,De acuerdo,En desacuerdo,Ninguna,Ninguna,Ninguna,6.666666666666666
12688,1250805102,1,H,79,2,Básica,1,Noroeste,1,3,1,2,2,2,1,En desacuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,De acuerdo,7.916666666666666
12689,1250902101,1,H,58,3,Básica,5,Sur/Oriente,2,3,3,1,2,3,3,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.916666666666666
12690,1251018103,2,M,24,6,Preparatoria,2,Noreste,2,1,2,2,2,2,1,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,De acuerdo,7.5
12691,1251104103,1,H,20,8,Licenciatura,2,Noreste,1,1,2,1,1,1,2,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,8.333333333333334
12692,1251201102,2,M,48,8,Licenciatura,5,Sur/Oriente,1,3,3,1,2,3,3,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.916666666666666
12693,1251305101,2,M,65,8,Licenciatura,3,Bajío,1,3,3,3,2,2,1,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,Ninguna,De acuerdo,8.333333333333334
12694,1251404101,1,H,27,8,Licenciatura,2,Noreste,1,3,3,1,2,2,2,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,8.75
12695,1251520102,2,M,36,8,Licenciatura,3,Bajío,2,3,2,1,1,1,1,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
12696,1251605101,2,M,48,3,Básica,1,Noroeste,1,2,3,1,1,3,3,Ninguna,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,7.916666666666666
12697,1251704101,1,H,59,3,Básica,2,Noreste,1,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
12698,1251802101,2,M,52,3,Básica,1,Noroeste,1,2,1,1,2,3,3,Ninguna,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,6.666666666666666
12699,1251904101,1,H,49,6,Preparatoria,3,Bajío,3,3,1,1,3,3,3,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
12700,1252001101,1,H,35,3,Básica,5,Sur/Oriente,4,2,1,1,2,1,2,Ninguna,De acuerdo,De acuerdo,Ninguna,De acuerdo,Ninguna,7.916666666666666
12701,1252102101,1,H,58,3,Básica,2,Noreste,1,3,3,1,2,2,3,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,Ninguna,En desacuerdo,8.333333333333334
12702,1252218102,2,M,19,8,Licenciatura,3,Bajío,3,3,2,1,1,1,1,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
12703,1252302101,1,H,79,2,Básica,2,Noreste,1,1,1,1,2,2,2,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,7.083333333333333
12704,1252404101,1,H,49,6,Preparatoria,5,Sur/Oriente,2,3,2,3,2,2,3,En desacuerdo,Ninguna,En desacuerdo,Ninguna,Ninguna,En desacuerdo,7.083333333333333
12705,1252501102,2,M,30,2,Básica,6,Sur,4,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12706,1252616101,2,M,23,6,Preparatoria,2,Noreste,2,3,3,2,2,1,1,En desacuerdo,En desacuerdo,Ninguna,Ninguna,De acuerdo,De acuerdo,9.166666666666666
12707,1252718101,1,H,54,3,Básica,3,Bajío,2,1,1,3,3,2,1,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,De acuerdo,6.25
12708,1252806101,1,H,37,2,Básica,3,Bajío,4,1,1,1,1,1,2,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,7.916666666666666
12709,1252902101,1,H,55,3,Básica,4,CDMX,1,2,2,1,1,1,1,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
12710,1253012101,1,H,78,2,Básica,3,Bajío,3,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12711,1253101101,1,H,35,8,Licenciatura,4,CDMX,1,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
12712,1253205104,1,H,18,6,Preparatoria,1,Noroeste,1,2,1,1,1,2,2,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,7.916666666666666
12713,1253303102,1,H,48,10,Posgrado,3,Bajío,1,2,2,1,2,1,1,Ninguna,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.75
12714,1253405102,1,H,79,8,Licenciatura,3,Bajío,1,1,1,1,3,1,1,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,7.5
12715,1253504102,2,M,32,6,Preparatoria,5,Sur/Oriente,4,1,1,1,1,1,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,7.5
12716,1253604102,2,M,53,3,Básica,4,CDMX,1,3,3,1,3,3,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.5
12718,1253804101,1,H,37,2,Básica,5,Sur/Oriente,4,3,1,2,3,3,3,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.25
12719,1253902103,1,H,22,3,Básica,1,Noroeste,1,1,1,2,2,2,2,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,6.666666666666666
12720,1254003101,1,H,55,6,Preparatoria,1,Noroeste,1,2,1,2,3,2,2,Ninguna,De acuerdo,Ninguna,En desacuerdo,Ninguna,Ninguna,6.666666666666666
12721,1254117101,2,M,62,6,Preparatoria,1,Noroeste,4,2,1,3,1,1,2,Ninguna,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Ninguna,7.5
12722,1254205101,1,H,35,2,Básica,5,Sur/Oriente,3,2,1,1,1,2,3,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,7.5
12723,1254301101,1,H,22,6,Preparatoria,1,Noroeste,2,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12724,1254411101,1,H,29,2,Básica,3,Bajío,4,3,2,3,2,2,2,En desacuerdo,Ninguna,En desacuerdo,Ninguna,Ninguna,Ninguna,7.5
12725,1254505102,2,M,74,3,Básica,2,Noreste,1,1,2,3,1,1,2,De acuerdo,Ninguna,En desacuerdo,De acuerdo,De acuerdo,Ninguna,7.5
12726,1254603102,1,H,48,8,Licenciatura,4,CDMX,1,3,3,3,3,3,3,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
12727,1254719102,2,M,38,2,Básica,3,Bajío,4,1,2,3,3,3,3,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.416666666666666
12728,1254817101,1,H,24,3,Básica,1,Noroeste,2,1,1,2,1,1,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
12729,1254905102,2,M,44,3,Básica,5,Sur/Oriente,1,3,2,1,3,3,3,En desacuerdo,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.083333333333333
12730,1255002101,2,M,56,3,Básica,1,Noroeste,1,2,1,3,3,3,2,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,5.833333333333333
12731,1255116102,2,M,62,2,Básica,5,Sur/Oriente,4,1,1,1,2,2,3,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,En desacuerdo,6.666666666666666
12732,1255205102,2,M,50,6,Preparatoria,1,Noroeste,1,3,3,1,3,2,2,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,Ninguna,8.333333333333334
12733,1255303102,2,M,72,8,Licenciatura,2,Noreste,1,1,3,3,1,1,2,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,Ninguna,7.916666666666666
12734,1255402102,2,M,66,2,Básica,3,Bajío,2,3,3,2,3,3,3,En desacuerdo,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,7.083333333333333
12735,1255504101,2,M,62,2,Básica,5,Sur/Oriente,2,2,1,3,1,3,3,Ninguna,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,6.25
12736,1255601101,1,H,27,5,Básica,2,Noreste,1,2,2,2,2,2,2,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.5
12737,1255702101,1,H,53,2,Básica,6,Sur,1,1,1,1,1,3,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,6.666666666666666
12738,1255815101,1,H,76,8,Licenciatura,6,Sur,2,2,1,2,2,2,1,Ninguna,De acuerdo,Ninguna,Ninguna,Ninguna,De acuerdo,7.5
12739,1255916104,2,M,20,2,Básica,6,Sur,3,2,2,3,3,3,3,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
12740,1256013102,2,M,84,2,Básica,1,Noroeste,2,3,1,3,1,1,1,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
12741,1256103101,2,M,66,2,Básica,1,Noroeste,1,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
12742,1256206102,2,M,38,3,Básica,2,Noreste,4,1,1,3,1,3,3,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,5.833333333333333
12743,1256302102,2,M,33,3,Básica,3,Bajío,1,1,3,1,3,3,3,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
12744,1256409101,1,H,55,8,Licenciatura,2,Noreste,2,2,1,3,1,1,1,Ninguna,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
12745,1256503105,2,M,21,8,Licenciatura,2,Noreste,1,2,2,2,2,2,2,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.5
12746,1256601104,2,M,18,3,Básica,4,CDMX,1,2,2,1,1,1,1,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
12747,1256702102,2,M,27,6,Preparatoria,2,Noreste,1,2,1,1,2,2,2,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,7.5
12748,1256805101,2,M,63,3,Básica,5,Sur/Oriente,1,1,2,2,3,3,3,De acuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
12749,1256904101,2,M,53,6,Preparatoria,4,CDMX,2,2,3,3,2,2,2,Ninguna,En desacuerdo,En desacuerdo,Ninguna,Ninguna,Ninguna,7.5
12750,1257007101,2,M,71,2,Básica,2,Noreste,4,1,1,2,1,1,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
12751,1257111101,2,M,44,3,Básica,5,Sur/Oriente,2,2,2,1,2,2,2,Ninguna,Ninguna,De acuerdo,Ninguna,Ninguna,Ninguna,7.916666666666666
12752,1257201101,1,H,52,3,Básica,1,Noroeste,1,2,1,1,2,2,2,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,7.5
12753,1257305101,1,H,69,2,Básica,4,CDMX,1,1,1,3,2,1,1,De acuerdo,De acuerdo,En desacuerdo,Ninguna,De acuerdo,De acuerdo,7.083333333333333
12754,1257402104,2,M,20,6,Preparatoria,5,Sur/Oriente,1,3,3,2,1,1,2,En desacuerdo,En desacuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,9.166666666666666
12755,1257501101,2,M,60,2,Básica,5,Sur/Oriente,3,1,1,1,3,3,3,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
12756,1257601101,2,M,74,2,Básica,5,Sur/Oriente,4,1,1,2,2,2,1,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,De acuerdo,7.083333333333333
12757,1257703103,1,H,30,8,Licenciatura,5,Sur/Oriente,1,2,3,3,1,1,1,Ninguna,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
12758,1257805104,2,M,74,2,Básica,4,CDMX,1,1,2,3,1,2,3,De acuerdo,Ninguna,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,6.666666666666666
12759,1257906101,2,M,71,2,Básica,5,Sur/Oriente,3,3,1,1,3,2,1,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,Ninguna,De acuerdo,7.916666666666666
12760,1258002101,2,M,42,8,Licenciatura,4,CDMX,1,1,1,3,2,1,1,De acuerdo,De acuerdo,En desacuerdo,Ninguna,De acuerdo,De acuerdo,7.083333333333333
12761,1258102101,2,M,52,6,Preparatoria,5,Sur/Oriente,1,3,2,1,2,3,2,En desacuerdo,Ninguna,De acuerdo,Ninguna,En desacuerdo,Ninguna,7.916666666666666
12762,1258201102,2,M,71,2,Básica,6,Sur,4,1,1,3,3,3,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.0
12763,1258303102,2,M,32,6,Preparatoria,3,Bajío,4,3,2,3,2,2,3,En desacuerdo,Ninguna,En desacuerdo,Ninguna,Ninguna,En desacuerdo,7.083333333333333
12764,1258404102,1,H,51,3,Básica,1,Noroeste,1,3,3,1,3,2,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,En desacuerdo,7.916666666666666
12765,1258502101,1,H,76,3,Básica,2,Noreste,1,2,1,2,2,3,3,Ninguna,De acuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,6.25
12766,1258502201,1,H,40,8,Licenciatura,2,Noreste,1,1,1,2,2,1,2,De acuerdo,De acuerdo,Ninguna,Ninguna,De acuerdo,Ninguna,7.083333333333333
12767,1258502302,1,H,23,8,Licenciatura,2,Noreste,1,1,1,1,2,1,2,De acuerdo,De acuerdo,De acuerdo,Ninguna,De acuerdo,Ninguna,7.5
12768,1258605102,2,M,28,8,Licenciatura,5,Sur/Oriente,1,3,3,1,1,1,2,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,9.583333333333334
12769,1258719101,1,H,44,3,Básica,5,Sur/Oriente,4,1,1,3,3,3,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.0
12770,1258804102,1,H,19,6,Preparatoria,5,Sur/Oriente,2,3,2,1,2,1,2,En desacuerdo,Ninguna,De acuerdo,Ninguna,De acuerdo,Ninguna,8.75
